time,direction,entry,outcome,pl_pct,r,bars_held,atr_pct,htf_trend_up,ema50_rising,rel_volume,with_htf_trend
1781244900,short,57.783,sl,-1.2,-1.2,10,0.7494,True,False,1.39,False
1781257500,long,59.216,tp,3.8,3.8,29,0.7873,True,True,1.09,True
1781301600,short,60.526,tp,3.8,3.8,27,0.8743,True,True,0.59,False
1781334000,long,58.779,sl,-1.2,-1.2,12,0.6903,False,False,1.08,False
1781346600,short,58.031,sl,-1.2,-1.2,5,0.6125,False,False,1.31,True
1781354700,long,58.967,tp,3.8,3.8,86,0.5952,True,True,1.19,True
1781433000,long,61.198,sl,-1.2,-1.2,14,0.6291,True,True,0.73,True
1781448300,short,59.938,sl,-1.2,-1.2,1,0.7069,True,False,1.76,False
1781473500,long,62.976,sl,-1.2,-1.2,1,0.7678,True,True,1.29,True
1781622900,short,73.944,sl,-1.2,-1.2,2,1.3046,True,True,1.23,False
1781667000,long,74.86,sl,-1.2,-1.2,6,0.8459,True,True,0.87,True
1781678700,short,73.091,tp,3.8,3.8,22,0.86,True,False,1.78,False
1781710200,long,72.721,tp,3.8,3.8,2,0.8866,True,True,0.78,True
1781725500,short,71.251,sl,-1.2,-1.2,1,1.6375,False,False,0.96,True
1781746200,long,73.353,sl,-1.2,-1.2,1,1.0198,True,True,0.8,True
1781755200,short,70.988,sl,-1.2,-1.2,13,1.007,False,False,1.08,True
1781768700,long,71.094,sl,-1.2,-1.2,23,1.0318,False,False,0.97,False
1781793900,short,69.326,tp,3.8,3.8,9,1.1639,False,False,1.44,True
1781874900,long,68.02,tp,3.8,3.8,12,0.9154,False,True,1.3,False
1781917200,short,69.26,sl,-1.2,-1.2,15,0.7647,False,False,1.02,True
1781932500,long,70.255,sl,-1.2,-1.2,32,0.662,True,True,1.03,True
1781963100,short,69.637,sl,-1.2,-1.2,4,0.6644,False,False,1.07,True
1781968500,long,70.946,sl,-1.2,-1.2,5,0.7852,True,True,1.65,True
1782010800,short,69.892,tp,3.8,3.8,76,0.4509,False,False,1.16,True
1782081000,short,67.355,sl,-1.2,-1.2,11,0.6187,False,False,0.86,True
1782092700,long,68.374,sl,-1.2,-1.2,4,0.6931,False,True,0.84,False
1782100800,short,65.495,sl,-1.2,-1.2,4,0.883,False,False,1.64,True
1782113400,long,67.251,sl,-1.2,-1.2,56,0.669,False,True,1.37,False
1782332100,long,61.338,tp,3.8,3.8,12,0.9519,False,True,0.75,False
1782386100,short,62.77,sl,-1.2,-1.2,5,0.6026,False,False,2.78,True
1782412200,long,63.21,sl,-1.2,-1.2,3,1.3486,True,True,0.34,True
1782438300,short,62.95,sl,-1.2,-1.2,8,1.0123,False,False,1.1,True
1782457200,long,63.74,sl,-1.2,-1.2,8,0.9978,True,True,1.23,True
1782468900,short,62.391,sl,-1.2,-1.2,14,1.0027,False,False,1.23,True
1782483300,long,63.8,sl,-1.2,-1.2,75,1.0625,True,True,0.84,True
1782570600,long,64.12,sl,-1.2,-1.2,10,0.5089,True,True,0.8,True
1782586800,short,63.064,sl,-1.2,-1.2,158,0.5364,False,False,0.62,True
1782782100,short,65.658,sl,-1.2,-1.2,1,0.7092,True,False,1.16,False
1782818100,long,66.327,sl,-1.2,-1.2,1,0.5234,True,True,1.57,True
1782823500,short,64.846,sl,-1.2,-1.2,4,0.6141,True,False,1.53,False
1782879300,long,65.496,sl,-1.2,-1.2,9,0.6749,True,True,0.26,True
1782889200,short,64.908,tp,3.8,3.8,54,0.6055,True,False,1.19,False
1782964800,long,63.643,sl,-1.2,-1.2,8,0.6498,False,True,0.6,False
1783031400,short,65.61,sl,-1.2,-1.2,3,0.5888,True,True,0.46,False
1783036800,long,66.947,sl,-1.2,-1.2,2,0.6003,True,True,2.24,True
1783158300,short,70.822,sl,-1.2,-1.2,146,0.4872,True,False,1.21,False
1783316700,short,70.873,sl,-1.2,-1.2,52,0.5704,True,False,1.01,False
1783382400,short,70.606,sl,-1.2,-1.2,2,0.4716,True,False,0.58,False
1783407600,long,70.945,sl,-1.2,-1.2,47,0.5243,True,True,1.45,True
1783451700,short,69.948,tp,3.8,3.8,79,0.7678,False,False,2.44,True
1783555200,long,67.639,sl,-1.2,-1.2,76,0.4985,False,True,0.83,False
1783648800,long,67.868,sl,-1.2,-1.2,69,0.4133,False,True,3.47,False
1783773000,long,67.025,open,-0.1731,-0.173,12,0.263,False,True,1.54,False
